swing_state,pct
Pennsylvania,61.17240437956796
Pennsylvania,42.16419867269231
Pennsylvania,54.11024798037614
Pennsylvania,55.793617224287225
Pennsylvania,53.26965084349904
Pennsylvania,45.265703836451216
Pennsylvania,46.63839272081923
Pennsylvania,41.88323183825212
Pennsylvania,57.95591192636975
Pennsylvania,41.66203461495324
Pennsylvania,53.61159838467359
Pennsylvania,55.1040538972413
Pennsylvania,52.78205627737972
Pennsylvania,56.56270156251034
Pennsylvania,49.422491940354085
Pennsylvania,59.995517229807774
Pennsylvania,48.18706220683415
Pennsylvania,47.749140109072286
Pennsylvania,52.42997641691877
Pennsylvania,44.059818970536
Pennsylvania,50.68612231117388
Pennsylvania,42.2529279366401
Pennsylvania,45.45447386806538
Pennsylvania,54.43637816191563
Pennsylvania,61.70159586100368
Pennsylvania,46.06333211425307
Pennsylvania,48.432921060479536
Pennsylvania,50.59284071520939
Pennsylvania,45.68761286671229
Pennsylvania,49.64040150574612
Pennsylvania,51.50341578962994
Pennsylvania,54.51583812664213
Pennsylvania,60.18695393395492
Pennsylvania,50.47514013303809
Pennsylvania,47.90661622216693
Pennsylvania,45.57986146104374
Pennsylvania,50.195620172111134
Pennsylvania,47.99161166151912
Pennsylvania,56.677990871050646
Pennsylvania,51.55773949031931
Pennsylvania,51.2786529238124
Pennsylvania,40.69943333204238
Pennsylvania,48.744601539883924
Pennsylvania,45.66121633409382
Pennsylvania,46.61461326228978
Pennsylvania,42.25126801007724
Pennsylvania,52.59908571463675
Pennsylvania,46.89087234188235
Pennsylvania,51.99609278292336
Pennsylvania,52.10179934128175
Pennsylvania,54.7424495754356
Pennsylvania,51.24085856161877
Pennsylvania,51.162653887245256
Pennsylvania,60.379279934352105
Pennsylvania,60.9700778362087
Pennsylvania,51.23028918842462
Pennsylvania,53.92213200223653
Pennsylvania,52.5015160609837
Pennsylvania,55.95179064684125
Pennsylvania,54.76149054540092
Pennsylvania,49.216614782711545
Pennsylvania,53.97284575124048
Pennsylvania,55.86353774271279
Pennsylvania,53.4557239926962
Pennsylvania,45.95695272654793
Pennsylvania,53.40206443277401
Pennsylvania,50.195443258134816
Pennsylvania,58.668308921448656
Pennsylvania,51.76406493507682
Pennsylvania,55.44294994825
Pennsylvania,55.77343930441
Pennsylvania,62.04146693650028
Pennsylvania,52.428451912861995
Pennsylvania,48.139423870226864
Pennsylvania,50.03065152618463
Pennsylvania,47.35780688465471
Pennsylvania,47.897316375090796
Pennsylvania,53.27504069560635
Pennsylvania,53.25535285231787
Pennsylvania,46.9643308671232
Pennsylvania,47.6879713364599
Pennsylvania,51.131098000145265
Pennsylvania,50.488845187776306
Pennsylvania,57.08133185486738
Pennsylvania,52.5776862971056
Pennsylvania,48.944884980526666
Pennsylvania,48.86651022332982
Pennsylvania,43.877875198716
Pennsylvania,42.457057841964264
Pennsylvania,47.225399368188945
Pennsylvania,53.82746621524245
Pennsylvania,47.56346241150596
Pennsylvania,47.37442449793599
Pennsylvania,60.55153228602168
Pennsylvania,49.10753581191751
Pennsylvania,48.41789943021663
Pennsylvania,49.88239414583745
Pennsylvania,53.81519035953484
Pennsylvania,56.34558837967011
Pennsylvania,57.62265325724306
Pennsylvania,52.391600339136495
Pennsylvania,44.973761604622695
Pennsylvania,43.09817698063619
Pennsylvania,49.95312710243733
Pennsylvania,50.280159303334194
Pennsylvania,44.797309636550956
Pennsylvania,48.442176987506926
Pennsylvania,57.17634605400895
Pennsylvania,47.79247180040992
Pennsylvania,59.55363932369342
Pennsylvania,54.85078608616585
Pennsylvania,50.13592435090602
Pennsylvania,53.72661023262813
Pennsylvania,54.048551503675554
Pennsylvania,51.51478923933167
Pennsylvania,51.157588636861306
Pennsylvania,51.61032872621279
Pennsylvania,46.673499906906414
Pennsylvania,47.299170708312545
Pennsylvania,56.876466371574956
Pennsylvania,49.309150811612824
Pennsylvania,43.9269652408919
Pennsylvania,56.08956384137424
Pennsylvania,50.60827165762587
Pennsylvania,54.347402299014426
Pennsylvania,52.883836178560315
Pennsylvania,56.48234894771602
Pennsylvania,51.65069199075477
Pennsylvania,50.800725291037416
Pennsylvania,53.21507282245159
Pennsylvania,53.583562020659954
Pennsylvania,51.16596523746589
Pennsylvania,37.03567366066336
Pennsylvania,55.01187516174328
Pennsylvania,61.69458862887396
Pennsylvania,45.893471299601536
Pennsylvania,51.23801831261905
Pennsylvania,49.608833367797466
Pennsylvania,49.1619101752256
Pennsylvania,44.691007528669964
Pennsylvania,59.58038718950052
Pennsylvania,48.77657298433448
Pennsylvania,47.59278820388633
Pennsylvania,49.189417504084496
Pennsylvania,53.0336988367332
Pennsylvania,60.289108055184194
Pennsylvania,54.24943239731186
Pennsylvania,57.35542706161014
Pennsylvania,53.33861493453506
Pennsylvania,49.80481379790706
Pennsylvania,42.491255304817415
Pennsylvania,52.902000383874544
Pennsylvania,53.821358450591504
Pennsylvania,51.49992022480826
Pennsylvania,44.39717348357774
Pennsylvania,51.82625297747146
Pennsylvania,57.809666011560246
Pennsylvania,56.2732857061915
Pennsylvania,42.98479399583177
Pennsylvania,56.24738955168776
Pennsylvania,46.85543212916356
Pennsylvania,43.18677231401691
Pennsylvania,51.41974322884825
Pennsylvania,56.4356900471459
Pennsylvania,52.01402760223446
Pennsylvania,46.30855028843022
Pennsylvania,42.25223586367298
Pennsylvania,50.23311593376819
Pennsylvania,52.15203844153383
Pennsylvania,52.85285805261198
Pennsylvania,48.07248127809513
Pennsylvania,51.262947666473856
Pennsylvania,50.56370807667149
Pennsylvania,45.452468292397654
Pennsylvania,52.06126753128671
Pennsylvania,52.26221275503328
Pennsylvania,48.146282354991655
Pennsylvania,57.05981219388559
Pennsylvania,48.752429369356506
Pennsylvania,50.57582308432067
Pennsylvania,47.93739088634287
Pennsylvania,47.33639647028091
Pennsylvania,58.748351163480336
Pennsylvania,41.67412781551711
Pennsylvania,39.7135116713227
Pennsylvania,53.24310126101812
Pennsylvania,46.074929617701585
Pennsylvania,43.48703434477576
Pennsylvania,49.94107914010925
Pennsylvania,31.968804477710226
Pennsylvania,58.10865641092755
Pennsylvania,48.33921967390079
Pennsylvania,51.5100556424298
Pennsylvania,49.51321435383879
Pennsylvania,48.98329056503034
Pennsylvania,57.50298686559847
Pennsylvania,47.402728773668194
Pennsylvania,48.98431498708472
Pennsylvania,51.58539225888901
Pennsylvania,54.48051890562457
Pennsylvania,53.30421782918286
Pennsylvania,48.44500927314317
Pennsylvania,49.49384826400806
Pennsylvania,51.13671010408809
Pennsylvania,52.00410008145344
Pennsylvania,52.87819801159388
Pennsylvania,53.327613943271125
Pennsylvania,50.32250262953205
Pennsylvania,49.54577807346421
Pennsylvania,54.83679548358314
Pennsylvania,48.18207333859709
Pennsylvania,58.31405028965115
Pennsylvania,56.062990210878844
Pennsylvania,51.822473851131335
Pennsylvania,55.38019387061615
Pennsylvania,50.24359586811323
Pennsylvania,49.46245818582291
Pennsylvania,50.95886792076734
Pennsylvania,53.813087399513236
Pennsylvania,47.224958131947304
Pennsylvania,52.721063264343016
Pennsylvania,48.519528730254194
Pennsylvania,57.75483490050739
Pennsylvania,41.309116705608346
Pennsylvania,41.36980568774553
Pennsylvania,59.418390168118066
Pennsylvania,51.462701770020516
Pennsylvania,52.115425863179354
Pennsylvania,56.16234796674486
Pennsylvania,54.688849261371125
Pennsylvania,40.725381105089966
Pennsylvania,52.26832358720071
Pennsylvania,57.84231759250131
Pennsylvania,46.52850162592425
Pennsylvania,46.79598659625764
Pennsylvania,50.78182819127714
Pennsylvania,50.38765594248097
Pennsylvania,49.231757909703454
Pennsylvania,52.14917071069229
Pennsylvania,54.40731768759042
Pennsylvania,44.547580358459776
Pennsylvania,48.79715599722652
Pennsylvania,45.62859007402093
Pennsylvania,53.046831122160306
Pennsylvania,43.85690972276118
Pennsylvania,59.344584547445244
Pennsylvania,46.55696829563813
Pennsylvania,53.9608449816671
Pennsylvania,43.97611902137795
Pennsylvania,50.55255419297196
Pennsylvania,58.978939199221536
Pennsylvania,50.401875613990796
Pennsylvania,49.283983740903714
Pennsylvania,40.91522823579533
Pennsylvania,52.28870012810079
Pennsylvania,52.44160080424714
Pennsylvania,43.23056286373333
Pennsylvania,45.19969237564094
Pennsylvania,42.62495528998042
Pennsylvania,46.1800674547277
Pennsylvania,55.094392524755534
Pennsylvania,49.939008088931175
Pennsylvania,44.03462402122123
Pennsylvania,49.438954346718425
Pennsylvania,44.78495440653897
Pennsylvania,43.46381045621763
Pennsylvania,41.388465865545015
Pennsylvania,55.549742020547576
Pennsylvania,54.74120398843339
Pennsylvania,41.318488895514704
Pennsylvania,51.07965770697801
Pennsylvania,48.50293245434178
Pennsylvania,54.08292343752619
Pennsylvania,52.99727394008157
Pennsylvania,52.95966442754805
Pennsylvania,46.70357081799374
Pennsylvania,50.021366771985285
Pennsylvania,51.24468566222374
Pennsylvania,45.72149363447616
Pennsylvania,55.66852106965698
Pennsylvania,44.130892384642905
Pennsylvania,55.33911839695719
Pennsylvania,55.02871333559221
Pennsylvania,53.27969295881389
Pennsylvania,47.805789794919804
Pennsylvania,49.27905680344799
Pennsylvania,57.06146431030403
Pennsylvania,58.00584130768908
Pennsylvania,44.13726566495313
Pennsylvania,42.28192753960524
Pennsylvania,51.81698969622225
Pennsylvania,58.24959018819676
Pennsylvania,52.656553431872666
Pennsylvania,56.352957741920285
Pennsylvania,42.97176662441178
Pennsylvania,49.6468419954075
Pennsylvania,54.63266700672613
Pennsylvania,49.451777985355406
Pennsylvania,40.491018374749494
Pennsylvania,58.064495121886885
Pennsylvania,56.58669233008049
Pennsylvania,40.82096162780985
Pennsylvania,53.43813044587204
Pennsylvania,59.12824500458187
Pennsylvania,43.49248344809589
Pennsylvania,48.63380163483164
Pennsylvania,40.45259470657553
Pennsylvania,46.631113855927666
Pennsylvania,58.40176548352977
Pennsylvania,44.94779385958675
Pennsylvania,56.997683512683906
Pennsylvania,53.38865742943489
Pennsylvania,52.73150152123839
Pennsylvania,47.09977042460803
Pennsylvania,41.04740599180678
Pennsylvania,53.047720150533216
Pennsylvania,44.50616231236471
Pennsylvania,55.91748334231111
Pennsylvania,49.54012640920539
Pennsylvania,56.797811833919305
Pennsylvania,56.36586932745297
Pennsylvania,44.362231882661995
Pennsylvania,53.99381282508425
Pennsylvania,49.073791409921846
Pennsylvania,50.92512982190363
Pennsylvania,38.5842295184669
Pennsylvania,45.64821006747725
Pennsylvania,44.81158102736603
Pennsylvania,54.02881340788888
Pennsylvania,50.61660795208204
Pennsylvania,46.13219011792717
Pennsylvania,49.06916665793914
Pennsylvania,41.77388200019511
Pennsylvania,51.46175553289388
Pennsylvania,49.016426877393634
Pennsylvania,48.1210546450019
Pennsylvania,41.837599247267775
Pennsylvania,59.000008741539816
Pennsylvania,48.39157291582571
Pennsylvania,44.16082014898481
Pennsylvania,52.82861749013597
Pennsylvania,44.77478076758577
Pennsylvania,49.2270112468493
Pennsylvania,47.21626865207695
Pennsylvania,49.91605620377489
Pennsylvania,50.58745359544915
Pennsylvania,53.32163072628614
Pennsylvania,44.71933396814799
Pennsylvania,47.3572217924905
Pennsylvania,48.80760913589845
Pennsylvania,51.15414171863217
Pennsylvania,49.57312003283121
Pennsylvania,49.07356746789597
Pennsylvania,54.4438066640426
Pennsylvania,53.596533301139395
Pennsylvania,58.068467616118646
Pennsylvania,51.61829541493165
Pennsylvania,45.92310775833223
Pennsylvania,53.39693223304739
Pennsylvania,48.07140083647419
Pennsylvania,46.04812500591422
Pennsylvania,39.14356127843256
Pennsylvania,46.065752412703176
Pennsylvania,53.225177720759355
Pennsylvania,47.48345512673812
Pennsylvania,49.88670183592519
Pennsylvania,54.44993682062582
Pennsylvania,55.20659122379438
Pennsylvania,50.249766870691865
Pennsylvania,56.531907947417935
Pennsylvania,46.23009639763196
Pennsylvania,49.710648287818685
Pennsylvania,55.190424011797234
Pennsylvania,54.67964461664937
Pennsylvania,42.806837232380786
Pennsylvania,41.055696439391156
Pennsylvania,55.034889677989874
Pennsylvania,44.662526325879895
Pennsylvania,48.14990826696126
Pennsylvania,46.03728244321095
Pennsylvania,42.13803811681496
Pennsylvania,48.90813366491683
Pennsylvania,45.680230797847585
Pennsylvania,51.570098158704354
Pennsylvania,53.64544640307833
Pennsylvania,52.095853561033024
Pennsylvania,52.58409819819464
Pennsylvania,49.41110562819143
Pennsylvania,42.73699908288815
Pennsylvania,47.446486853745164
Pennsylvania,48.70279965927082
Pennsylvania,42.023229759163115
Pennsylvania,57.49951938485525
Pennsylvania,45.714566866623244
Pennsylvania,53.14829362011673
Pennsylvania,54.87560721335508
Pennsylvania,53.83206413414936
Pennsylvania,44.92134938296839
Pennsylvania,45.876558713509795
Pennsylvania,50.60341434691797
Pennsylvania,48.44828080478719
Pennsylvania,48.9961572463385
Pennsylvania,49.16289324593277
Pennsylvania,48.454528695358256
Pennsylvania,53.80967556557613
Pennsylvania,50.67562831025374
Pennsylvania,55.05053599401674
Pennsylvania,50.385394300479085
Pennsylvania,47.64335993405808
Pennsylvania,50.65349118246162
Pennsylvania,51.958110741035355
Pennsylvania,49.42201815337763
Pennsylvania,58.031452297150594
Pennsylvania,45.76443959785853
Pennsylvania,42.32561543556598
Pennsylvania,57.67193975019863
Pennsylvania,45.62298437727995
Pennsylvania,52.35066515384219
Pennsylvania,52.0304857449271
Pennsylvania,44.11570340574621
Pennsylvania,50.912943101031125
Pennsylvania,49.840347686540476
Pennsylvania,43.21683448625683
Pennsylvania,54.039130821254744
Pennsylvania,53.313201808424864
Pennsylvania,42.40098250414622
Pennsylvania,54.94688268645595
Pennsylvania,38.68828327735766
Pennsylvania,52.64612633020275
Pennsylvania,49.229888496755294
Pennsylvania,49.75897898983224
Pennsylvania,50.588344584181215
Pennsylvania,55.946668335299144
Pennsylvania,44.20871066012034
Pennsylvania,49.973218184013426
Pennsylvania,45.89055138226098
Pennsylvania,45.0302434782611
Pennsylvania,49.83418529288005
Pennsylvania,53.63854199677287
Pennsylvania,45.587667602054474
Pennsylvania,44.88855611596819
Pennsylvania,54.49506542110235
Pennsylvania,44.08908663389577
Pennsylvania,50.85642141674009
Pennsylvania,54.13880698370343
Pennsylvania,49.34993344265278
Pennsylvania,57.937072893218655
Pennsylvania,48.58174697633621
Pennsylvania,47.116802396410094
Pennsylvania,46.219023709783364
Pennsylvania,51.55933677696039
Pennsylvania,52.542232212499236
Pennsylvania,52.13063927153728
Pennsylvania,54.03795633707125
Pennsylvania,46.34877369791681
Pennsylvania,44.63149799924092
Pennsylvania,49.612153084422786
Pennsylvania,52.940737197604285
Pennsylvania,42.96565126154455
Pennsylvania,44.64786731324429
Pennsylvania,49.88624635374293
Pennsylvania,43.84299389542806
Pennsylvania,52.69525821358279
Pennsylvania,56.01182805384011
Pennsylvania,49.51820270813741
Pennsylvania,45.686620836958646
Pennsylvania,52.47958478690025
Pennsylvania,50.81781303413561
Pennsylvania,50.41874743354451
Pennsylvania,43.62526980219782
Pennsylvania,39.07656539417908
Pennsylvania,51.7597748594705
Pennsylvania,49.01225553611881
Pennsylvania,40.53239345951336
Pennsylvania,51.69062335150919
Pennsylvania,58.32277268153817
Pennsylvania,46.65589022363011
Pennsylvania,51.4482871290578
Pennsylvania,49.22672609173049
Pennsylvania,49.61131764441334
Pennsylvania,41.90119431434039
Pennsylvania,51.55954181306886
Pennsylvania,56.62289462337738
Pennsylvania,42.10178517412746
Pennsylvania,56.9348566925747
Pennsylvania,55.00526408371332
Pennsylvania,55.840459772339145
Pennsylvania,50.378686967216346
Pennsylvania,55.77993402750025
Pennsylvania,56.493198470361925
Pennsylvania,44.72176473174917
Pennsylvania,56.003834270076894
Pennsylvania,53.69748963856973
Pennsylvania,58.174560772666496
Pennsylvania,46.090261789175926
Pennsylvania,48.76725720953877
Pennsylvania,50.166516723420436
Pennsylvania,62.93663627250743
Pennsylvania,55.440179991928034
Pennsylvania,38.68282771876213
Pennsylvania,42.77349608104424
Pennsylvania,51.62216427309717
Pennsylvania,52.1411116905864
Pennsylvania,35.78467988192033
Pennsylvania,45.752129400805835
Pennsylvania,51.28810966398141
Pennsylvania,40.54163718589001
Pennsylvania,52.34112799078072
Pennsylvania,58.46934869153779
Pennsylvania,47.78445340452622
Pennsylvania,57.6338987158956
Pennsylvania,49.79647117036562
Pennsylvania,42.35129295889804
Pennsylvania,43.93389480267894
Pennsylvania,39.87513479023623
Pennsylvania,48.32369837021403
Pennsylvania,46.094643632361844
Pennsylvania,38.44129338496067
Pennsylvania,52.431088604475384
Pennsylvania,49.14660986424989
Pennsylvania,50.01006069182603
Pennsylvania,48.51919615774831
Pennsylvania,44.14853327202992
Pennsylvania,45.7814552012695
Pennsylvania,52.85411249121242
Pennsylvania,44.85248704330223
Pennsylvania,50.795390360547984
Pennsylvania,46.003226705065764
Pennsylvania,53.20951365450414
Pennsylvania,46.42717807744814
Pennsylvania,46.31656985448926
Pennsylvania,46.721055251287126
Pennsylvania,54.490246556855865
Pennsylvania,41.60782730047683
Pennsylvania,53.433776429175296
Pennsylvania,51.41780018285854
Pennsylvania,52.792323606822244
Pennsylvania,48.39899726343671
Pennsylvania,47.910767271692634
Pennsylvania,47.17872616790434
Pennsylvania,52.81773279073877
Pennsylvania,59.73985308510797
Pennsylvania,45.902078609522505
Pennsylvania,46.9970279852324
Pennsylvania,46.48959890690945
Pennsylvania,53.023113465794715
Pennsylvania,47.26583342883608
Pennsylvania,51.99823548779432
Pennsylvania,42.29866877511607
Pennsylvania,42.144274142816485
Pennsylvania,55.96420257906668
Pennsylvania,59.57158597106662
Pennsylvania,47.194963075247585
Pennsylvania,53.59315716533015
Pennsylvania,47.57441894014107
Pennsylvania,40.76381961042527
Pennsylvania,41.10838209431937
Pennsylvania,60.84593164283379
Pennsylvania,49.30875453430457
Pennsylvania,53.5182114847312
Pennsylvania,49.00041171948856
Pennsylvania,54.01498034506446
Pennsylvania,50.28968206317912
Pennsylvania,52.36588530364156
Pennsylvania,49.80584501965064
Pennsylvania,44.88097882034599
Pennsylvania,52.90377017852967
Pennsylvania,47.627204358801805
Pennsylvania,50.437051581817244
Pennsylvania,43.865520988242324
Pennsylvania,45.239596986919395
Pennsylvania,51.185822870878084
Pennsylvania,47.95801255010546
Pennsylvania,46.40445895413947
Pennsylvania,47.0691097003818
Pennsylvania,51.168363651713065
Pennsylvania,53.79478810930979
Pennsylvania,50.60208985977314
Pennsylvania,55.13438778810308
Pennsylvania,56.44691956372407
Pennsylvania,47.18159616613555
Pennsylvania,47.68489666735166
Pennsylvania,47.42036565579596
Pennsylvania,45.51285449846369
Pennsylvania,52.39399704475492
Pennsylvania,42.69683219925936
Pennsylvania,47.86738535871832
Pennsylvania,51.111854218060316
Pennsylvania,39.19344140062435
Pennsylvania,44.57822527492432
Pennsylvania,49.721049975857525
Pennsylvania,40.10177318987947
Pennsylvania,59.5334996086474
Pennsylvania,41.07498896222569
Pennsylvania,47.25835236879243
Pennsylvania,47.20051206254506
Pennsylvania,40.50173279736022
Pennsylvania,52.61226025355625
Pennsylvania,50.76923366533915
Pennsylvania,57.01074573812021
Pennsylvania,50.80019093189408
Pennsylvania,58.27495473372883
Pennsylvania,54.71986020716451
Pennsylvania,46.59525066754323
Pennsylvania,55.95863982171789
Pennsylvania,50.690450237193076
Pennsylvania,51.17275071669552
Pennsylvania,57.890637137275256
Pennsylvania,48.339888945149646
Pennsylvania,48.82962349075918
Pennsylvania,41.511540507839236
Pennsylvania,51.98949643848517
Pennsylvania,53.45092589143115
Pennsylvania,55.515144924216955
Pennsylvania,46.213701982224464
Pennsylvania,44.81235158066505
Pennsylvania,56.75975795289075
Pennsylvania,45.100688210487995
Pennsylvania,48.04617430946555
Pennsylvania,52.093543137471094
Pennsylvania,54.27996264097991
Pennsylvania,47.444627790797554
Pennsylvania,55.00246333159902
Pennsylvania,50.385957457697444
Pennsylvania,50.681003802796894
Pennsylvania,56.952914858332306
Pennsylvania,50.14939571598802
Pennsylvania,53.43893537419448
Pennsylvania,52.16918358959266
Pennsylvania,43.399939495377524
Pennsylvania,52.860922337076445
Pennsylvania,46.12804095259968
Pennsylvania,51.096956725693815
Pennsylvania,44.52393359550351
Pennsylvania,48.77987842652809
Pennsylvania,55.97340621682244
Pennsylvania,45.36681532749815
Pennsylvania,42.96257222118858
Pennsylvania,59.91824850642488
Pennsylvania,62.4549303859705
Pennsylvania,57.311421891470694
Pennsylvania,41.39657903243075
Pennsylvania,43.9506907048316
Pennsylvania,52.78501441432862
Pennsylvania,44.781509402565845
Pennsylvania,55.02785480358895
Pennsylvania,46.15053249227525
Pennsylvania,53.581298986526015
Pennsylvania,45.5477275194488
Pennsylvania,51.52464363106354
Pennsylvania,45.07980148257684
Pennsylvania,49.351019388436384
Pennsylvania,51.26731536163727
Pennsylvania,41.31748596380099
Pennsylvania,49.76672957536344
Pennsylvania,47.01467733577713
Pennsylvania,45.298409043282135
Pennsylvania,41.730513585059064
Pennsylvania,47.86575347015027
Pennsylvania,43.89785870614516
Pennsylvania,51.626135596899005
Pennsylvania,44.51872969681596
Pennsylvania,48.67089561422358
Pennsylvania,50.06737662868426
Pennsylvania,48.261402515716824
Pennsylvania,56.60790355958738
Pennsylvania,46.036818653989414
Pennsylvania,44.62924330578642
Pennsylvania,55.25884926036247
Pennsylvania,48.14922306352345
Pennsylvania,65.47556847386912
Pennsylvania,47.686334975613185
Pennsylvania,51.65021892855867
Pennsylvania,58.207465480655564
Pennsylvania,46.15912140853291
Pennsylvania,40.78473986412902
Pennsylvania,52.57688756492534
Pennsylvania,47.58083660778269
Pennsylvania,52.465582781446464
Pennsylvania,43.57883359578467
Pennsylvania,49.14028500242066
Pennsylvania,46.90134429717769
Pennsylvania,49.28145472593742
Pennsylvania,53.93363984919449
Pennsylvania,50.9078047970563
Pennsylvania,46.428848895733005
Pennsylvania,52.1105845828149
Pennsylvania,52.79657012620084
Pennsylvania,56.99408933176744
Pennsylvania,51.25062229161291
Pennsylvania,43.97024912180966
Pennsylvania,51.99781398894433
Pennsylvania,48.06174141281682
Pennsylvania,52.356261656342454
Pennsylvania,51.64402121166305
Pennsylvania,46.350134505284274
Pennsylvania,49.84942877314196
Pennsylvania,53.03533505076313
Pennsylvania,55.90668567407504
Pennsylvania,54.85237204823627
Pennsylvania,44.74215618912103
Pennsylvania,65.03678200847008
Pennsylvania,46.33775874016375
Pennsylvania,54.826805899843144
Pennsylvania,53.701486922783154
Pennsylvania,51.67851603414071
Pennsylvania,41.65387873890686
Pennsylvania,35.90734468573172
Pennsylvania,39.923510357335985
Pennsylvania,53.77096939560322
Pennsylvania,58.465951011413516
Pennsylvania,41.63742257972284
Pennsylvania,52.968969935876956
Pennsylvania,55.310751672451936
